5000 14991
9 549 43
9 562 10
9 574 28
9 597 36
9 598 97
9 639 88
9 652 38
9 661 93
9 689 83
9 692 76
9 701 93
9 713 69
9 733 76
9 746 56
9 761 1
9 774 52
9 777 1
9 779 41
9 784 59
9 785 52
9 788 92
9 827 76
9 830 31
9 857 41
9 862 25
9 865 13
9 883 78
9 948 16
9 949 23
9 986 87
9 1025 50
9 1090 50
9 1112 33
9 1122 46
9 1125 71
9 1141 66
9 1191 23
9 1239 81
9 1240 54
9 1253 45
9 1269 96
9 1273 37
9 1285 77
9 1288 41
9 1310 27
9 1315 41
9 1354 1
9 1359 91
9 1360 30
9 1381 38
9 1397 75
9 1425 68
9 1430 95
9 1456 68
9 1466 15
9 1469 42
9 1473 98
9 1485 46
9 1507 65
9 1551 37
9 1587 51
9 1597 12
9 1600 87
9 1605 53
9 1663 70
9 1727 80
9 1736 37
9 1760 47
9 1786 96
9 1898 33
9 1908 22
9 1955 99
9 2108 65
9 2146 7
9 2196 26
9 2202 93
9 2214 19
9 2226 91
9 2236 4
9 2290 13
9 2298 8
9 2304 98
9 2306 11
9 2312 65
9 2322 6
9 2350 75
9 2463 73
9 2468 51
9 2476 37
9 2492 80
9 2498 4
9 2519 76
9 2521 92
9 2529 71
9 2572 25
9 2641 24
9 2677 17
9 2700 9
9 2717 11
9 2732 83
9 2819 58
9 2824 81
9 2833 11
9 2876 95
9 2902 58
9 2912 90
9 2988 52
9 3037 50
9 3045 14
9 3106 93
9 3145 70
9 3194 70
9 3212 96
9 3223 50
9 3268 87
9 3270 93
9 3284 97
9 3311 55
9 3342 4
9 3354 50
9 3367 43
9 3433 52
9 3460 59
9 3501 83
9 3559 88
9 3566 53
9 3584 50
9 3616 47
9 3625 36
9 3668 54
9 3696 56
9 3726 31
9 3762 39
9 3771 39
9 3778 46
9 3795 55
9 3880 85
9 3916 93
9 3959 84
9 3960 54
9 3967 66
9 4009 76
9 4176 32
9 4237 20
9 4246 73
9 4327 49
9 4335 78
9 4363 13
9 4393 86
9 4404 74
9 4415 41
9 4417 73
9 4434 35
9 4551 93
9 4562 58
9 4582 63
9 4694 70
9 4746 12
9 4779 99
9 4785 53
9 4812 28
9 4845 97
9 4871 94
9 4881 97
9 4921 65
9 4926 17
9 4929 100
9 4981 74
9 4983 57
9 4986 16
10 32 33
10 56 79
10 98 5
10 290 54
10 423 61
10 487 15
10 548 4
10 864 68
10 1026 65
10 1767 35
10 1828 5
10 1881 70
10 1989 76
10 2132 30
10 2429 17
10 3243 79
10 3672 11
11 13 59
11 15 6
11 46 61
11 48 94
11 49 67
11 54 34
11 55 83
11 88 15
11 93 71
11 100 15
11 101 94
11 138 47
11 145 52
11 149 37
11 161 4
11 171 14
11 185 23
11 187 44
11 194 52
11 220 39
11 282 21
11 370 65
11 373 18
11 376 4
11 396 23
11 469 51
11 470 26
11 475 54
11 478 62
11 527 63
11 531 24
11 618 73
11 688 44
11 697 90
11 767 35
11 814 36
11 883 80
11 978 60
11 981 85
11 986 35
11 1160 42
11 1165 51
11 1194 38
11 1225 100
11 1271 83
11 1355 63
11 1403 52
11 1460 49
11 1518 29
11 1564 61
11 1659 90
11 1939 17
11 2119 23
11 2204 47
11 2286 63
11 2315 100
11 2437 43
11 2490 98
11 2509 20
11 2741 15
11 2810 86
11 2896 72
11 2947 90
11 3149 96
11 3162 29
11 3166 94
11 3725 36
11 3763 22
11 3806 21
11 3857 57
11 3871 13
11 3933 9
11 3971 10
11 3979 7
11 4042 78
11 4354 53
11 4376 90
11 4591 49
11 4650 46
11 4672 53
11 4724 19
11 4832 21
11 4888 70
12 14 81
12 18 19
12 26 22
12 34 24
12 37 77
12 38 44
12 43 48
12 44 6
12 57 57
12 66 42
12 85 37
12 96 1
12 126 11
12 153 65
12 189 73
12 201 21
12 219 90
12 231 12
12 236 51
12 258 60
12 264 2
12 280 18
12 301 27
12 342 14
12 346 27
12 363 25
12 367 77
12 385 17
12 500 6
12 503 40
12 514 57
12 636 18
12 676 3
12 722 76
12 744 11
12 773 14
12 829 78
12 843 70
12 845 55
12 901 55
12 971 19
12 974 61
12 990 89
12 1012 77
12 1081 97
12 1101 32
12 1170 75
12 1235 72
12 1241 43
12 1243 61
12 1312 13
12 1346 97
12 1610 71
12 1613 11
12 1685 78
12 1692 25
12 1732 17
12 1762 28
12 2012 6
12 2082 11
12 2109 17
12 2153 95
12 2354 7
12 2524 73
12 2546 56
12 2551 46
12 2571 47
12 2613 83
12 2623 83
12 2636 73
12 2712 42
12 2957 45
12 3222 31
12 3349 97
12 3350 33
12 3548 76
12 3569 59
12 3614 98
12 3628 11
12 3701 52
12 3796 74
12 3833 32
12 3892 19
12 4027 96
12 4049 53
12 4074 45
12 4191 48
12 4526 97
12 4704 33
12 4852 61
12 4859 90
12 4884 84
12 4982 40
13 15 95
13 17 59
13 34 82
13 48 65
13 56 73
13 67 44
13 109 20
13 115 82
13 120 35
13 140 56
13 151 22
13 161 65
13 179 28
13 190 98
13 197 27
13 256 53
13 289 71
13 290 43
13 385 95
13 418 83
13 423 6
13 464 33
13 527 43
13 544 46
13 574 50
13 579 57
13 723 45
13 741 91
13 826 64
13 832 99
13 874 68
13 900 71
13 919 42
13 937 76
13 1017 86
13 1054 47
13 1091 23
13 1105 51
13 1127 26
13 1161 29
13 1303 34
13 1374 37
13 1386 15
13 1454 67
13 1492 88
13 1497 15
13 1498 9
13 1532 49
13 1848 46
13 1871 45
13 1921 70
13 1962 26
13 2052 44
13 2203 85
13 2253 62
13 2310 74
13 2322 90
13 2511 6
13 2549 20
13 2614 21
13 2620 53
13 2638 12
13 2661 55
13 2706 96
13 2823 61
13 2864 77
13 2975 68
13 3037 18
13 3151 97
13 3163 26
13 3180 2
13 3184 46
13 3263 2
13 3348 96
13 3512 26
13 3523 83
13 3738 44
13 3819 73
13 3851 21
13 4168 56
13 4476 11
13 4619 65
13 4717 65
13 4918 34
14 16 80
14 23 11
14 25 67
14 26 59
14 28 74
14 33 75
14 40 29
14 46 63
14 59 4
14 99 80
14 111 44
14 133 8
14 136 45
14 142 49
14 150 25
14 152 43
14 160 64
14 167 70
14 203 4
14 266 74
14 296 80
14 355 18
14 362 17
14 375 59
14 383 48
14 389 80
14 446 8
14 498 69
14 501 63
14 521 95
14 542 2
14 577 16
14 579 51
14 606 59
14 613 90
14 618 33
14 655 81
14 694 88
14 718 85
14 810 25
14 825 62
14 872 10
14 892 64
14 907 9
14 914 21
14 923 72
14 948 8
14 1010 49
14 1018 75
14 1020 17
14 1040 71
14 1082 51
14 1087 50
14 1101 88
14 1106 49
14 1119 56
14 1249 40
14 1336 25
14 1396 18
14 1539 58
14 1552 21
14 1557 67
14 1586 74
14 1626 68
14 1692 53
14 1699 18
14 1738 52
14 1758 45
14 1867 74
14 1869 70
14 1929 32
14 1954 100
14 1971 80
14 1997 70
14 2100 18
14 2137 32
14 2244 71
14 2311 9
14 2420 63
14 2482 98
14 2505 20
14 2650 34
14 2736 88
14 2749 85
14 2790 91
14 2885 17
14 2919 30
14 2946 39
14 2952 26
14 3087 63
14 3198 34
14 3202 18
14 3269 57
14 3273 31
14 3300 18
14 3340 70
14 3381 87
14 3554 38
14 3582 1
14 3617 31
14 3662 42
14 3888 63
14 4031 49
14 4178 30
14 4444 11
14 4482 78
14 4570 92
15 20 86
15 59 27
15 91 11
15 132 49
15 173 40
15 183 3
15 208 19
15 296 22
15 348 30
15 427 14
15 451 74
15 530 86
15 568 82
15 573 99
15 587 97
15 615 4
15 670 88
15 684 56
15 757 53
15 818 45
15 822 73
15 829 31
15 843 26
15 863 7
15 910 70
15 920 31
15 928 50
15 1006 19
15 1079 86
15 1228 4
15 1268 3
15 1312 25
15 1383 13
15 1446 12
15 1557 98
15 1569 49
15 1647 100
15 1654 60
15 1672 87
15 1860 61
15 1909 29
15 1987 64
15 2155 26
15 2221 67
15 2338 88
15 2498 72
15 2522 57
15 2696 71
15 2895 25
15 3153 71
15 3199 20
15 3260 15
15 3522 36
15 3648 38
15 3664 79
15 3686 25
15 3737 1
15 4045 24
15 4191 26
15 4493 100
15 4529 31
15 4575 64
15 4655 40
15 4665 25
16 23 73
16 26 99
16 27 40
16 33 94
16 51 94
16 129 73
16 169 89
16 256 8
16 299 49
16 421 21
16 453 69
16 564 73
16 823 64
16 943 14
16 1033 47
16 1161 66
16 1536 2
16 1639 74
16 1752 80
16 1842 99
16 1999 2
16 2295 89
16 2342 61
16 2444 96
16 2447 34
16 2677 10
16 2783 77
16 2814 42
16 3059 24
16 3219 57
16 3789 43
16 3825 7
16 3960 53
16 4232 40
16 4309 11
16 4629 66
16 4819 38
16 4894 19
17 24 11
17 64 93
17 123 32
17 187 83
17 229 69
17 257 2
17 446 71
17 491 98
17 603 63
17 692 45
17 695 73
17 706 90
17 782 97
17 784 78
17 819 56
17 848 100
17 954 78
17 972 99
17 1054 94
17 1061 25
17 1181 98
17 1306 71
17 1312 86
17 1541 8
17 1618 44
17 2225 86
17 2403 96
17 2675 17
17 2705 7
17 2736 58
17 3099 64
17 3313 85
17 3643 14
17 3972 23
17 4079 76
17 4869 56
18 21 11
18 24 45
18 41 99
18 56 34
18 60 69
18 102 27
18 127 83
18 163 59
18 266 45
18 387 100
18 609 97
18 635 32
18 658 68
18 667 74
18 720 22
18 807 7
18 1011 95
18 1013 31
18 1031 67
18 1073 26
18 1264 82
18 1341 50
18 1500 78
18 1536 79
18 1668 78
18 1787 93
18 2206 65
18 2364 41
18 2399 35
18 2527 33
18 2723 34
18 2811 26
18 3080 12
18 3201 19
18 3372 11
18 3897 53
18 4179 16
18 4954 14
19 28 20
19 62 13
19 88 57
19 180 4
19 242 70
19 251 23
19 265 3
19 341 36
19 347 73
19 401 12
19 443 62
19 471 10
19 508 45
19 683 79
19 804 20
19 914 59
19 1228 97
19 1314 63
19 1319 91
19 1504 46
19 1900 55
19 2041 9
19 2501 55
19 3105 56
19 3762 7
19 3842 87
19 3996 86
19 4157 14
19 4707 65
20 138 58
20 199 14
20 419 94
20 465 42
20 497 9
20 528 9
20 1270 84
20 1540 35
20 2531 37
20 2680 25
20 3613 72
20 3814 42
21 29 24
21 32 37
21 46 42
21 47 69
21 49 53
21 73 73
21 120 34
21 152 82
21 261 57
21 298 60
21 328 65
21 350 85
21 474 36
21 608 34
21 614 32
21 619 62
21 622 68
21 660 80
21 726 30
21 736 64
21 766 7
21 773 81
21 783 11
21 882 66
21 1021 76
21 1074 79
21 1331 5
21 1355 95
21 1540 11
21 1550 39
21 1561 69
21 1589 8
21 1635 86
21 1640 12
21 1646 45
21 1750 19
21 1832 39
21 1837 19
21 1858 89
21 2269 79
21 2367 13
21 2387 81
21 2454 77
21 2635 23
21 2650 90
21 2926 20
21 2961 84
21 3100 21
21 3191 16
21 3606 58
21 3664 99
21 4125 78
21 4190 32
21 4214 87
21 4427 17
21 4509 6
21 4589 12
21 4679 31
21 4717 71
21 4755 69
21 4762 95
21 4940 17
22 133 94
22 144 40
22 154 58
22 538 60
22 601 71
22 654 70
22 1017 63
22 1081 7
22 1301 99
22 1612 17
22 1793 85
22 2456 60
22 2908 11
22 3156 59
22 3393 28
22 4618 74
22 4836 35
23 25 50
23 47 22
23 57 96
23 84 72
23 113 23
23 135 24
23 156 84
23 160 91
23 189 85
23 223 88
23 240 38
23 398 24
23 406 24
23 655 33
23 669 45
23 750 36
23 1260 4
23 1269 66
23 1577 49
23 1694 40
23 2163 55
23 2228 87
23 2743 24
23 3250 54
23 3535 55
23 3711 54
23 3779 52
24 119 16
24 159 34
24 936 75
24 1226 74
24 1500 67
24 1594 10
24 1603 7
24 1839 77
24 2474 12
24 2598 63
24 3364 93
24 4146 83
24 4774 64
25 27 84
25 36 10
25 70 63
25 238 71
25 280 58
25 457 53
25 499 53
25 707 91
25 709 74
25 854 5
25 1501 44
25 1524 46
25 1684 66
25 1748 53
25 2053 77
25 2139 82
25 2159 31
25 2587 73
25 2758 66
25 3042 87
25 3690 4
25 3792 45
25 4032 56
25 4471 69
25 4661 74
26 45 31
26 63 78
26 64 92
26 116 80
26 300 57
26 326 75
26 600 76
26 930 59
26 1180 41
26 1223 50
26 1816 4
26 1887 26
26 2215 45
26 2224 16
26 2701 100
26 2846 70
26 3076 74
26 3183 28
26 3466 51
26 3537 41
26 4210 36
27 37 43
27 102 18
27 132 55
27 139 45
27 157 95
27 220 74
27 279 63
27 292 7
27 333 36
27 460 39
27 633 87
27 708 27
27 733 86
27 745 13
27 828 86
27 892 58
27 988 58
27 1067 31
27 1185 81
27 1211 33
27 1253 48
27 1499 45
27 1603 59
27 1709 6
27 1756 78
27 2437 22
27 2453 48
27 2612 32
27 2724 95
27 3154 66
27 3504 9
27 3525 16
27 3620 73
27 3641 6
27 3784 95
27 3906 38
27 4008 2
27 4061 85
27 4098 79
27 4185 37
27 4543 66
27 4558 44
27 4794 37
27 4872 88
27 4876 87
28 30 24
28 67 100
28 141 38
28 204 81
28 225 2
28 332 23
28 360 56
28 399 4
28 630 6
28 674 38
28 734 39
28 798 46
28 856 97
28 903 3
28 928 92
28 997 17
28 1307 10
28 1356 28
28 1894 80
28 1954 52
28 2009 79
28 2264 45
28 2462 33
28 2570 17
28 2888 51
28 3052 71
28 3075 30
28 3097 9
28 3348 22
28 3491 95
28 3924 60
28 3936 15
28 4147 27
28 4439 64
28 4486 44
28 4777 46
29 38 42
29 53 63
29 60 6
29 62 15
29 84 18
29 98 64
29 170 29
29 174 50
29 210 13
29 232 16
29 258 52
29 276 89
29 280 100
29 321 1
29 357 41
29 380 67
29 413 80
29 461 100
29 550 63
29 621 41
29 659 29
29 678 86
29 780 13
29 793 55
29 810 20
29 870 45
29 908 5
29 1084 80
29 1109 86
29 1112 70
29 1131 93
29 1179 16
29 1250 97
29 1299 92
29 1370 46
29 1372 68
29 1390 43
29 1393 95
29 1501 32
29 1595 75
29 1766 88
29 1767 21
29 1777 77
29 1784 63
29 1799 64
29 1817 17
29 1846 37
29 2167 91
29 2169 59
29 2269 64
29 2398 58
29 2429 98
29 2632 35
29 2680 47
29 2752 83
29 2791 48
29 2804 69
29 2970 65
29 3179 86
29 3253 5
29 3687 63
29 3861 61
29 3948 47
29 4168 11
29 4182 27
29 4379 31
29 4528 29
30 45 88
30 68 83
30 94 99
30 110 80
30 146 90
30 214 43
30 253 48
30 275 42
30 568 77
30 601 2
30 643 50
30 715 62
30 781 10
30 811 51
30 836 98
30 959 73
30 993 98
30 1025 34
30 1041 19
30 1076 39
30 1181 84
30 1292 94
30 1416 84
30 1657 17
30 1733 10
30 2030 69
30 2031 76
30 2252 82
30 2274 46
30 2566 91
30 2876 5
30 2904 64
30 2916 84
30 3070 20
30 3142 53
30 3673 41
30 3677 67
30 4088 19
30 4105 21
30 4194 41
30 4209 85
30 4508 52
30 4538 98
30 4784 10
31 38 72
31 148 35
31 166 67
31 211 47
31 290 94
31 582 71
31 596 5
31 657 58
31 678 98
31 1403 10
31 1573 22
31 2127 62
31 2262 51
31 3082 65
31 3932 99
31 4015 51
31 4110 66
31 4279 50
31 4613 99
31 4753 89
32 43 25
32 52 68
32 62 95
32 65 28
32 93 50
32 95 51
32 147 38
32 159 1
32 190 47
32 219 39
32 285 97
32 311 79
32 316 40
32 439 97
32 447 22
32 450 60
32 451 8
32 484 51
32 559 9
32 570 91
32 582 88
32 640 19
32 647 53
32 735 59
32 813 49
32 841 76
32 915 22
32 983 93
32 1048 43
32 1067 21
32 1092 79
32 1113 85
32 1168 59
32 1171 43
32 1215 1
32 1302 57
32 1323 65
32 1328 51
32 1510 7
32 1580 96
32 1601 86
32 1629 80
32 1789 64
32 2048 86
32 2063 88
32 2177 65
32 2240 47
32 2278 93
32 2284 49
32 2361 46
32 2389 87
32 2403 17
32 2562 74
32 2586 17
32 2628 6
32 2682 49
32 2739 29
32 2806 39
32 2871 98
32 2989 74
32 3314 45
32 3512 61
32 3519 2
32 3754 63
32 3923 29
32 4771 25
32 4796 67
33 36 70
33 51 92
33 55 40
33 63 8
33 79 75
33 121 57
33 190 6
33 205 59
33 234 42
33 255 35
33 346 72
33 380 74
33 398 37
33 412 90
33 436 16
33 438 17
33 453 40
33 499 57
33 629 53
33 630 3
33 647 81
33 654 99
33 673 18
