1000 2000
77 478 17
78 79 74
78 80 35
79 80 12
79 81 62
79 590 31
80 81 52
80 82 70
81 82 51
81 214 6
82 83 18
82 84 82
83 84 42
83 85 92
83 559 1
83 452 82
84 85 4
84 86 1
84 969 63
85 86 73
85 446 53
85 780 5
86 87 92
86 88 63
87 89 44
87 527 97
88 89 47
88 837 4
89 90 27
89 91 57
90 91 48
90 92 37
90 125 9
91 92 49
91 93 31
92 93 46
92 94 36
93 95 56
93 917 51
93 568 11
94 95 68
94 791 98
95 96 85
95 97 45
96 98 92
96 272 7
97 98 43
98 99 51
98 228 93
99 100 14
99 764 4
99 612 97
100 101 87
100 830 54
101 103 62
101 109 94
102 104 24
102 582 2
102 256 66
103 104 18
103 861 62
103 649 49
104 105 5
104 735 67
105 106 51
105 107 78
106 107 30
106 386 93
107 108 83
107 109 74
107 886 50
108 109 100
108 110 60
109 110 89
109 111 76
109 940 88
110 112 18
111 112 52
111 113 50
112 113 14
112 114 46
113 114 90
113 953 92
113 385 71
114 115 30
114 116 66
115 116 4
115 117 32
115 536 2
116 117 45
116 667 2
117 118 80
117 119 5
118 119 47
118 120 21
119 121 81
119 891 74
120 121 69
120 122 63
121 123 18
121 953 74
122 123 89
122 124 39
123 125 49
123 142 77
124 125 86
124 126 57
124 197 85
124 875 11
125 127 4
125 981 39
126 127 25
126 128 41
126 644 37
126 752 37
127 128 98
127 129 32
127 222 75
128 129 69
128 130 8
129 130 23
129 131 30
130 131 29
130 132 64
131 132 90
131 133 26
132 133 96
132 367 73
133 504 39
133 791 54
134 135 79
134 136 73
134 480 44
135 136 39
135 137 63
136 138 27
136 732 82
137 138 82
137 139 32
138 139 77
138 140 46
139 140 95
139 141 89
139 689 91
140 141 75
140 142 95
141 142 55
141 143 73
142 143 56
142 641 18
142 904 3
143 144 95
143 145 60
144 145 68
144 146 16
145 146 84
145 363 16
146 147 69
146 148 92
146 454 70
147 148 9
147 149 76
148 149 100
148 150 33
149 150 90
149 151 43
150 151 63
150 152 14
151 152 16
151 153 66
151 534 67
152 153 33
152 154 86
152 491 83
153 154 28
153 155 24
154 707 81
154 604 77
155 156 65
155 157 72
156 157 54
156 158 32
157 158 69
157 159 77
157 370 93
158 160 19
158 359 23
159 160 51
159 161 58
160 162 38
160 265 41
161 162 80
161 163 7
161 400 43
162 163 59
162 164 61
163 164 9
163 165 89
164 165 41
164 166 43
164 252 14
164 445 89
165 166 32
165 848 16
166 840 71
166 512 96
166 800 23
166 579 36
167 169 96
167 659 59
168 169 67
168 172 59
168 312 70
168 351 22
169 170 1
169 171 8
170 171 13
170 172 3
171 172 49
171 173 45
171 870 91
172 173 57
172 174 29
173 174 31
173 281 90
174 175 93
174 176 98
175 176 66
175 177 45
175 713 1
176 177 65
176 178 89
177 178 60
177 758 12
178 179 47
178 180 85
178 851 12
179 180 22
179 181 37
180 181 82
180 182 78
181 182 98
181 183 55
182 183 44
182 184 74
183 184 45
183 185 32
184 446 57
184 336 60
185 187 34
185 784 23
186 188 80
186 885 41
187 188 64
187 189 23
188 189 21
188 190 95
189 191 42
189 316 54
190 191 93
190 192 29
191 193 53
191 629 69
191 725 34
192 194 67
192 958 56
193 195 7
194 195 81
194 995 6
194 444 23
195 196 98
195 197 24
195 793 92
196 197 8
196 198 56
197 310 90
197 217 9
198 199 8
198 200 17
199 200 86
199 201 86
200 201 45
201 202 48
201 203 9
201 506 49
202 203 63
202 204 34
202 699 19
203 204 21
203 205 8
204 205 83
204 206 99
204 481 90
205 206 86
205 207 22
206 207 12
206 519 87
206 334 83
207 209 73
207 449 38
208 210 1
209 210 40
209 886 59
209 587 55
210 211 27
210 212 87
210 594 94
211 212 2
211 213 27
212 213 29
212 214 56
213 214 24
213 215 31
214 215 92
214 216 74
215 217 95
215 613 59
216 217 79
216 218 19
216 899 30
216 947 70
217 219 11
217 461 96
218 219 82
218 220 97
218 268 10
219 221 9
219 861 43
219 866 14
220 222 47
220 643 67
221 223 45
221 476 66
222 423 26
223 224 95
223 225 22
224 225 34
224 226 50
225 226 25
225 227 65
226 227 9
226 228 37
227 228 52
227 229 58
227 846 56
228 229 78
228 230 38
229 230 96
229 231 54
230 231 15
230 232 58
230 462 8
230 784 48
231 232 71
231 233 95
231 990 51
232 233 80
232 693 28
233 831 43
233 358 58
234 235 34
234 236 89
234 379 35
235 236 72
235 237 62
235 384 41
236 237 89
236 238 99
237 238 76
237 239 10
237 783 55
238 239 66
238 240 40
238 409 88
238 532 10
239 241 84
239 600 77
239 813 3
240 242 21
240 388 55
241 242 14
241 828 35
241 838 26
242 243 14
242 244 80
243 244 75
243 921 56
244 485 26
244 377 77
245 246 21
245 247 14
246 247 4
246 248 2
247 248 78
247 249 66
248 249 50
248 965 64
249 250 43
249 660 24
250 251 46
250 252 57
250 317 17
251 252 73
251 253 86
252 254 73
253 254 34
253 255 71
253 808 52
254 255 51
254 256 11
255 256 82
255 257 65
256 257 81
257 258 72
257 259 80
257 389 91
258 259 45
258 260 100
258 470 40
259 260 84
259 261 53
260 261 81
260 262 60
261 262 2
261 263 88
262 263 42
262 264 75
263 265 9
264 265 99
264 266 28
264 345 97
265 266 65
265 267 17
266 267 3
266 268 67
267 742 100
267 651 98
268 747 95
268 816 51
269 270 91
269 271 37
270 271 96
270 272 4
271 272 7
271 273 96
272 273 31
272 274 98
272 854 17
273 274 11
273 275 59
274 275 12
274 276 72
275 276 78
275 277 21
275 906 60
276 277 59
276 278 56
276 905 10
277 278 63
277 279 96
278 279 32
278 280 45
279 280 24
279 281 16
280 281 2
280 282 72
281 282 41
281 283 1
282 283 46
282 284 65
283 284 68
283 285 7
284 286 2
284 481 11
285 286 64
285 334 46
286 287 73
286 288 96
287 288 20
287 289 94
287 430 11
287 777 4
288 289 32
288 290 36
289 290 88
289 291 75
290 291 50
290 292 69
291 293 41
291 659 70
292 294 37
292 608 97
292 637 96
293 294 52
293 295 23
294 295 79
294 503 70
295 525 43
295 737 17
295 489 33
296 298 17
296 861 1
296 516 74
297 298 76
297 299 18
298 299 72
298 644 82
299 300 65
299 301 22
299 619 50
300 301 97
300 763 46
301 302 3
301 424 5
302 303 54
302 909 16
302 341 34
303 304 36
303 305 7
304 305 89
304 306 1
305 306 58
305 307 89
306 308 67
306 763 80
307 308 65
307 309 68
308 310 30
308 745 92
309 310 84
309 535 78
310 311 41
310 312 68
310 672 14
310 934 19
311 312 29
311 313 83
312 313 97
312 573 58
313 314 63
313 315 65
314 743 100
314 677 10
315 316 55
315 317 16
316 318 94
316 855 29
317 318 49
317 513 3
318 319 42
318 320 46
319 321 66
319 336 58
320 321 67
320 322 24
320 750 33
321 322 16
321 323 16
322 324 3
322 621 84
322 728 87
323 324 14
323 331 66
324 325 54
324 326 85
324 971 53
325 326 59
325 327 84
325 604 11
326 327 89
326 328 35
327 328 14
327 329 52
328 329 66
328 330 73
329 331 56
329 469 69
329 741 21
330 331 16
330 332 64
331 332 13
331 333 53
332 333 6
333 334 63
333 335 96
334 335 37
334 450 65
335 336 93
335 337 36
336 337 95
336 338 56
337 338 13
337 339 75
338 339 79
338 430 91
339 340 60
339 341 61
340 341 24
340 342 84
340 938 48
341 342 94
341 554 17
342 343 68
342 561 91
342 832 28
343 344 92
343 345 43
344 346 41
345 347 34
346 348 59
346 488 37
347 348 47
347 349 38
348 864 43
348 856 39
349 350 7
349 351 30
350 351 43
350 465 79
351 352 58
352 353 89
352 354 92
352 804 83
353 354 27
353 355 85
354 355 82
354 356 22
355 356 59
355 357 14
355 591 35
356 357 78
356 944 54
357 358 89
357 359 37
358 360 74
358 670 38
359 360 31
359 361 82
360 361 40
360 362 92
361 362 14
361 363 73
362 363 7
362 364 79
362 678 10
362 465 51
363 364 37
363 365 67
364 365 11
364 366 40
365 366 2
365 367 31
366 367 56
366 368 81
367 368 88
367 914 15
367 985 34
368 370 40
368 440 21
368 387 45
369 370 88
369 371 75
369 419 73
370 371 24
371 372 6
371 373 95
372 373 30
372 374 23
373 374 59
373 375 7
374 375 42
374 376 23
375 376 79
375 377 50
376 377 36
376 378 37
377 378 97
377 379 81
378 379 68
378 380 77
379 380 48
380 381 30
380 382 98
381 382 17
381 383 56
382 383 24
382 384 22
383 384 47
383 385 85
384 385 10
385 386 36
385 767 49
386 387 53
386 388 97
386 638 89
387 389 61
387 813 57
388 389 66
388 925 45
389 558 96
390 392 24
390 580 68
391 392 28
391 393 42
391 497 31
392 393 91
392 394 84
393 394 6
393 747 38
394 395 33
394 396 16
394 927 63
395 397 76
395 993 44
396 397 72
396 398 31
397 398 44
397 399 98
397 575 79
398 399 59
398 400 77
399 400 47
399 401 75
399 551 87
400 401 3
401 402 18
401 582 70
402 403 35
402 404 54
402 948 23
402 451 20
403 404 77
403 405 71
403 546 29
404 405 48
404 406 67
405 406 17
405 407 86
406 407 75
406 408 29
406 659 41
407 408 4
407 409 29
408 409 35
408 805 87
409 411 31
410 411 22
410 412 62
411 412 92
411 413 29
412 413 27
412 414 43
413 415 48
413 708 14
414 415 9
414 966 84
415 417 69
416 417 30
416 418 20
417 418 1
418 419 54
418 420 67
419 421 63
420 422 82
420 570 55
421 423 10
421 898 93
422 423 61
422 424 18
423 425 14
423 506 50
424 425 90
424 426 19
425 447 35
426 427 40
426 428 87
427 428 16
427 429 28
428 429 88
428 430 68
428 843 70
429 430 9
429 431 83
430 432 85
431 432 64
431 433 29
432 433 4
432 434 3
433 434 84
433 435 96
433 852 5
434 435 80
434 436 9
435 436 78
435 437 97
436 437 74
436 438 58
436 553 58
437 438 8
437 686 41
437 760 12
437 612 18
438 439 62
438 440 17
438 878 33
439 441 33
439 855 79
439 604 18
439 679 62
440 441 14
440 505 92
441 442 34
441 443 99
442 443 75
442 444 79
443 444 54
443 445 61
444 445 48
444 446 33
445 447 4
446 448 25
446 860 74
447 564 91
447 459 88
448 449 94
448 450 55
449 450 99
449 451 70
449 534 56
449 821 76
450 451 47
450 452 19
451 452 13
451 483 33
452 453 61
453 454 42
453 455 75
453 884 47
454 704 17
455 456 19
455 457 86
456 457 43
456 777 33
457 458 35
457 459 84
458 459 86
458 460 28
458 847 37
459 460 96
459 461 73
459 963 52
459 474 75
460 462 26
461 462 21
462 464 3
463 465 73
463 499 22
464 465 12
464 466 72
465 466 27
466 467 99
466 468 65
467 468 45
467 469 17
467 564 83
467 789 28
468 469 72
468 470 99
469 471 74
469 870 97
470 989 76
471 472 1
471 473 16
472 473 59
472 474 29
473 474 71
473 475 13
474 475 52
475 476 35
475 568 54
476 477 48
476 478 14
477 478 63
477 479 98
478 582 67
479 481 58
479 742 13
480 482 97
481 483 18
482 484 60
482 842 93
483 485 94
484 485 82
484 486 27
485 486 54
485 550 10
486 487 51
486 488 47
487 488 18
487 489 64
488 490 13
488 958 84
489 968 54
489 603 47
490 491 83
490 933 91
491 492 43
492 493 81
492 657 82
493 494 67
493 495 62
494 495 19
494 496 8
495 496 68
495 497 64
496 497 65
496 498 91
497 498 31
498 499 54
498 500 29
499 500 66
499 501 43
499 721 46
500 501 37
500 502 77
501 502 95
501 503 10
502 503 4
502 599 92
503 504 2
503 505 23
504 505 38
504 506 50
505 850 34
505 983 68
506 508 13
507 508 86
507 509 8
507 949 2
508 509 29
508 510 74
509 510 27
509 671 30
510 511 87
510 512 63
510 806 55
511 512 75
511 513 76
512 514 57
513 514 38
514 515 4
514 516 25
515 516 80
515 517 1
516 518 97
517 518 71
517 519 16
518 519 37
518 520 58
519 521 30
520 521 27
520 522 4
521 522 44
521 523 4
522 524 95
522 944 44
523 524 39
523 525 65
524 525 18
524 526 87
525 527 98
525 646 21
526 527 100
526 528 84
527 528 61
527 854 10
528 529 78
528 530 90
528 779 8
529 530 17
529 531 93
530 531 56
530 829 2
531 532 79
531 533 14
532 533 25
533 534 8
533 535 12
535 536 50
535 537 6
536 538 80
537 538 74
537 539 33
538 539 70
538 540 77
538 802 91
539 540 91
539 541 35
540 541 4
540 542 61
541 542 37
541 692 42
541 959 71
542 543 49
542 544 35
543 544 2
543 545 75
544 545 55
544 546 79
545 546 77
545 968 5
545 965 7
546 548 57
547 548 9
547 549 30
548 549 60
548 550 70
549 550 18
549 551 45
550 551 88
550 552 28
551 552 27
552 554 60
552 606 63
553 561 93
554 555 68
555 556 72
555 557 79
556 557 83
556 558 7
557 558 74
557 559 53
558 560 6
558 677 59
559 561 35
560 562 97
560 737 1
561 672 60
561 577 53
561 722 76
562 563 11
562 564 91
563 565 31
563 868 43
564 566 98
565 638 54
565 592 19
566 568 20
566 609 90
567 568 97
567 569 26
568 569 74
569 570 37
569 571 22
570 571 19
570 572 86
571 572 96
571 573 6
572 573 96
572 574 17
573 574 32
574 575 24
574 576 95
575 576 41
576 577 56
576 578 99
577 578 81
577 579 88
578 579 2
578 580 43
579 580 24
580 581 37
580 582 29
581 583 44
581 784 70
582 583 85
582 584 72
583 584 77
583 585 67
584 585 30
584 586 81
585 586 18
585 587 73
585 702 41
586 588 41
586 779 58
586 929 7
587 588 33
588 589 70
588 590 58
589 590 45
589 591 19
590 592 71
591 592 19
592 593 31
592 594 31
593 594 68
593 595 75
594 595 97
594 654 36
595 596 51
595 597 49
596 597 65
596 737 20
597 598 59
597 599 42
598 600 4
598 982 13
599 600 47
599 601 6
599 661 36
600 601 70
600 602 31
601 602 60
601 603 49
602 604 8
602 703 30
603 896 45
605 606 53
605 607 31
606 607 6
606 608 96
607 608 55
607 609 84
608 610 82
608 855 82
609 610 47
609 611 62
610 611 63
610 612 11
610 663 38
611 612 53
611 613 11
611 710 9
611 922 93
612 613 99
612 614 54
613 614 48
613 615 80
614 615 22
614 616 60
615 616 97
615 617 10
616 617 4
616 618 48
617 618 81
617 619 45
617 691 41
618 619 62
618 620 58
619 620 15
620 621 3
620 841 2
621 622 23
621 623 98
622 623 52
622 624 89
623 624 52
623 625 64
624 625 48
624 626 44
625 626 91
625 741 97
626 627 10
626 628 59
627 628 86
627 629 82
628 629 99
628 630 80
629 630 62
629 631 10
630 631 81
630 632 33
631 632 12
631 633 7
632 633 33
632 699 86
633 634 7
633 635 58
634 635 72
634 636 51
635 636 70
635 845 77
636 637 57
636 638 52
637 638 90
638 639 37
639 640 34
639 641 98
640 641 86
640 642 87
641 642 33
641 643 1
642 643 9
642 644 70
642 972 28
643 644 88
643 645 97
644 646 10
645 646 97
645 700 35
646 647 72
646 648 95
647 648 22
647 649 29
648 649 97
648 650 62
649 650 12
650 651 62
650 652 55
651 652 73
651 653 84
651 718 60
652 653 89
652 654 23
652 909 84
653 654 68
653 655 22
654 872 65
655 656 20
655 657 4
656 657 63
656 658 84
657 658 28
657 659 10
658 659 76
658 926 8
659 660 48
660 661 49
660 994 74
661 662 59
662 663 96
662 664 93
663 664 28
664 665 26
664 666 4
665 666 6
665 667 28
666 667 6
666 668 80
667 668 29
667 669 15
668 669 45
668 670 34
669 670 63
669 813 61
670 672 59
670 980 25
671 672 9
671 673 4
672 674 21
672 825 58
673 674 13
673 675 76
673 869 16
674 675 10
674 676 87
675 677 97
675 885 31
676 677 90
676 678 67
677 678 11
677 679 79
677 701 81
678 680 3
678 975 19
679 681 30
680 681 89
680 682 62
681 682 60
681 683 20
682 683 14
682 684 25
683 684 88
683 685 49
684 685 6
684 686 44
685 686 72
685 687 51
686 851 38
687 688 66
687 689 72
688 690 64
688 753 50
688 720 23
689 691 86
690 691 29
690 692 55
691 693 89
692 693 42
692 694 96
692 991 92
693 695 56
693 968 53
694 695 90
694 696 85
695 696 50
695 697 23
696 697 90
696 698 84
696 759 20
697 698 76
697 699 82
697 800 10
698 699 23
698 700 34
698 907 59
698 987 86
699 700 61
700 701 87
700 702 34
700 823 83
701 703 27
702 704 87
703 704 55
703 705 14
704 705 95
704 881 74
705 706 78
705 707 37
706 707 44
706 708 6
707 708 78
707 709 93
708 709 87
708 710 23
709 710 52
709 711 42
709 729 50
710 712 1
711 712 31
711 713 28
711 919 80
712 713 78
712 714 38
713 714 25
714 715 1
714 716 10
715 716 96
715 826 54
716 717 82
717 718 18
717 719 63
718 719 66
719 720 28
719 721 92
720 721 98
720 921 61
721 723 31
722 723 84
723 724 21
723 725 25
724 725 39
724 726 45
725 727 7
726 727 28
726 728 64
727 728 95
727 729 25
727 987 51
728 776 53
728 780 56
729 731 28
730 731 29
730 732 16
731 732 8
731 733 4
732 733 29
732 734 74
733 734 56
733 735 74
734 735 14
734 736 68
735 736 71
735 737 98
736 737 76
736 738 14
737 738 76
737 807 75
738 739 61
738 740 56
739 740 9
739 741 24
740 742 97
740 966 52
741 743 36
742 743 63
742 744 68
743 744 26
743 745 62
743 988 82
744 745 52
744 746 54
745 746 91
745 747 21
746 747 3
746 748 96
747 748 9
747 749 2
748 749 31
748 750 40
749 750 41
749 751 53
750 751 69
751 752 54
751 753 86
751 850 30
752 753 72
753 754 96
753 755 49
754 755 74
754 756 51
755 756 60
755 757 60
756 758 80
756 929 1
757 758 84
757 759 28
758 759 82
758 760 37
758 792 64
759 761 93
760 762 80
761 762 1
761 763 9
762 763 62
762 764 11
763 764 52
763 962 20
763 794 34
764 766 97
765 766 84
765 767 93
766 767 53
766 768 97
767 769 79
768 769 6
768 770 97
769 770 22
769 771 26
770 771 39
770 772 61
771 772 12
771 773 39
772 773 72
772 774 74
773 774 1
773 775 80
774 775 36
774 776 69
775 776 14
775 777 17
776 777 66
776 778 79
777 778 68
778 779 73
778 780 72
778 788 80
779 780 3
780 781 52
781 782 49
781 783 62
782 783 77
782 784 78
783 784 4
783 853 71
784 786 89
785 786 13
785 787 70
786 787 30
786 788 76
787 788 74
787 789 92
788 789 15
789 790 80
790 791 17
790 792 61
791 792 1
791 793 61
792 793 35
793 899 44
794 796 90
794 955 31
795 796 12
795 797 81
796 797 60
796 798 87
797 798 73
797 799 97
798 799 68
798 800 42
799 800 44
799 801 15
800 802 11
801 802 1
801 803 93
802 803 36
803 804 54
803 805 62
804 806 18
805 806 61
805 807 53
806 807 27
807 808 16
807 809 43
808 810 34
809 810 28
809 811 10
810 811 67
810 812 71
811 812 92
811 813 81
812 813 56
812 985 85
814 815 86
814 816 62
815 816 41
815 817 30
816 817 4
817 818 22
817 819 87
818 819 100
818 820 15
819 820 2
819 821 36
820 821 16
820 822 98
821 822 24
822 823 84
822 824 82
823 824 73
823 887 16
824 825 1
824 826 51
825 827 7
826 827 7
826 828 2
827 828 100
827 829 47
828 830 30
829 830 9
829 831 14
830 831 60
830 832 43
831 832 39
831 833 41
832 950 60
833 834 90
833 835 77
834 835 44
834 836 13
835 836 57
835 837 56
836 837 62
836 838 92
837 838 6
837 839 54
838 839 54
838 840 38
839 840 75
839 841 39
840 842 40
841 842 67
841 843 10
842 843 71
842 844 8
843 845 57
844 845 24
844 846 100
845 846 64
845 847 44
846 848 12
847 849 82
848 849 80
848 850 4
849 850 75
849 851 7
850 852 31
851 852 34
852 854 42
853 855 15
854 856 47
855 856 90
855 905 93
856 857 51
856 858 2
857 858 81
857 859 100
858 859 67
858 860 15
859 860 47
859 861 99
860 861 20
861 862 18
861 863 88
862 863 16
862 864 99
863 864 80
863 865 96
864 865 27
864 866 84
865 866 34
865 867 87
865 870 55
867 868 68
867 869 47
868 869 5
868 870 21
869 871 78
871 872 55
871 873 26
872 873 20
872 874 84
873 874 73
873 875 94
874 875 1
874 876 24
875 876 14
876 877 33
876 878 40
876 899 44
877 878 60
877 879 77
878 880 47
879 880 64
879 881 87
880 881 74
880 904 51
881 882 20
881 883 32
882 883 76
882 884 32
883 884 5
883 885 96
884 885 68
885 886 31
885 887 91
886 888 4
887 888 30
888 889 2
888 890 87
889 890 47
889 891 13
890 892 23
891 892 32
891 893 18
892 893 44
892 894 53
893 894 98
893 895 14
894 895 65
894 896 49
895 896 28
895 897 35
896 897 40
896 898 3
897 898 52
897 899 22
898 899 69
898 900 77
900 901 56
900 902 49
901 902 8
901 903 74
902 904 16
903 904 75
903 905 41
904 905 37
905 907 59
906 973 41
907 909 9
907 995 43
908 909 64
908 910 1
909 910 30
910 912 49
911 912 26
911 913 48
912 913 87
912 914 6
913 914 32
913 915 32
914 915 86
914 916 55
915 916 28
915 917 83
916 917 35
917 918 52
917 919 65
918 919 91
918 920 17
919 921 15
920 921 87
920 922 99
921 923 96
922 924 41
923 924 45
923 925 56
924 925 83
924 926 81
925 926 68
925 927 55
926 927 50
926 928 24
927 929 38
928 929 83
928 930 3
929 930 87
929 984 36
930 931 75
930 932 11
931 933 81
931 988 32
932 933 48
932 934 51
933 934 85
933 935 38
934 935 17
935 936 8
935 937 8
936 937 38
936 938 54
937 938 52
937 939 45
938 939 30
939 941 43
939 964 84
940 942 23
941 942 4
941 943 58
942 943 81
942 944 82
943 944 100
943 945 47
944 945 6
944 946 46
945 946 76
945 947 97
946 947 15
946 948 28
947 948 37
948 950 44
949 950 46
950 951 83
950 952 46
951 952 39
951 953 30
952 953 15
952 954 42
953 954 13
953 955 73
954 955 46
954 956 6
955 956 92
955 957 93
956 957 76
956 958 82
957 958 18
957 959 4
958 959 34
958 960 6
959 960 39
960 961 72
960 962 37
961 962 66
961 963 9
962 964 36
963 965 52
964 965 63
964 966 6
965 966 16
966 968 7
967 968 80
967 969 39
968 969 22
968 970 25
969 970 54
970 971 89
970 972 19
971 972 59
972 974 76
973 974 38
973 975 47
974 975 51
974 976 31
975 976 24
975 994 48
976 977 6
976 978 55
977 978 63
977 979 28
978 979 80
978 980 97
979 980 70
979 981 15
981 983 50
982 983 41
982 984 79
983 984 83
983 985 37
984 986 99
985 986 38
986 987 35
986 988 63
988 990 86
989 990 76
990 991 100
991 993 48
992 993 99
992 994 67
993 994 46
993 995 86
994 995 76
996 997 2
996 998 60
997 998 84
997 999 16
998 999 25
