500 1491
36 477 3
37 66 38
37 396 82
38 45 6
38 54 11
38 58 69
38 129 6
38 193 61
38 195 33
38 214 62
38 242 10
38 299 46
38 323 22
38 364 37
38 457 80
39 73 16
39 283 38
39 478 99
40 101 74
40 122 41
40 162 26
40 172 2
40 390 1
41 194 37
41 427 13
41 452 59
42 59 61
42 105 85
42 141 20
42 167 39
42 175 17
42 177 48
42 182 92
42 186 63
42 239 42
42 253 30
42 320 86
42 327 3
42 373 69
43 71 87
43 208 6
43 251 37
43 278 79
44 54 69
44 117 73
44 134 28
44 227 11
44 240 17
44 264 12
44 330 28
44 344 95
44 348 78
44 361 92
44 475 1
45 47 85
45 58 95
45 158 9
45 381 50
45 406 93
46 52 29
46 56 29
46 65 52
46 86 90
46 93 61
46 114 42
46 120 82
46 134 51
46 165 20
46 282 84
46 353 34
46 433 29
46 470 25
47 101 74
47 275 72
47 322 41
47 361 62
47 460 46
48 78 54
48 91 75
48 260 80
48 370 30
48 494 26
49 69 73
49 164 81
49 242 30
49 300 20
49 352 13
49 439 88
49 443 59
50 79 50
50 292 89
50 341 15
50 367 61
51 236 58
51 330 48
51 372 63
52 237 73
52 246 7
53 352 53
53 411 32
54 83 30
54 97 97
54 278 53
55 101 31
55 233 27
56 61 66
56 72 32
56 100 72
56 151 26
56 185 56
56 227 9
56 393 41
56 499 7
57 99 67
57 116 68
57 125 6
57 248 39
57 266 3
57 399 9
58 88 13
58 108 23
58 262 1
58 327 98
58 337 28
58 339 68
58 350 67
58 406 40
58 425 9
58 473 85
59 64 6
59 70 84
59 78 35
59 96 14
59 102 53
59 155 88
59 221 47
59 235 47
59 261 35
59 282 27
59 304 40
59 446 32
59 496 28
60 128 33
60 192 96
60 201 94
60 270 65
60 450 8
61 166 13
61 178 15
61 271 14
61 272 7
62 84 3
62 143 32
62 144 14
62 150 69
62 217 62
62 247 96
62 267 8
62 293 24
62 298 4
62 344 83
63 115 86
63 131 50
63 135 4
63 161 78
63 270 52
63 286 40
63 309 78
63 315 60
63 362 88
63 381 66
63 462 77
64 91 97
64 110 27
64 186 88
64 218 54
64 441 69
65 68 82
65 94 14
65 115 63
65 173 32
65 191 70
65 201 59
65 225 25
65 311 68
65 323 82
65 386 85
65 422 19
66 221 42
66 345 12
67 77 16
67 89 45
67 103 55
67 199 85
67 229 82
67 276 4
67 327 83
67 356 55
68 317 2
69 113 21
69 132 21
70 116 36
70 136 31
70 152 82
70 154 23
70 177 40
70 183 47
70 196 74
70 232 36
70 324 48
70 416 37
70 454 71
71 391 99
72 95 56
72 183 44
72 194 92
72 250 57
72 281 13
73 85 69
73 102 90
73 163 33
73 203 41
73 215 86
74 279 41
74 337 29
74 347 84
75 100 94
75 106 39
75 126 53
75 171 80
75 391 58
75 441 5
76 200 28
76 438 100
77 86 66
77 92 100
77 152 76
77 176 25
77 183 81
77 240 66
77 251 94
77 340 23
77 359 3
77 366 60
78 133 18
78 158 6
78 195 36
78 263 6
78 271 13
78 436 77
78 446 97
78 481 97
78 485 55
80 150 67
80 157 8
80 175 67
80 184 69
80 185 42
80 370 94
81 188 84
81 202 43
81 281 5
81 401 24
81 442 12
82 88 87
82 121 94
82 421 47
83 92 11
83 93 58
83 225 7
83 257 43
83 434 79
83 460 22
84 90 68
84 103 86
84 315 54
85 87 35
85 89 50
85 97 97
85 104 21
85 122 95
85 124 75
85 132 3
85 137 58
85 141 23
85 152 45
85 159 14
85 198 64
85 219 90
85 284 58
85 400 33
86 233 61
86 268 96
87 114 16
87 199 11
87 237 81
87 239 42
87 240 76
87 260 16
87 292 77
87 368 85
87 378 89
88 193 29
88 244 42
88 371 93
89 158 57
90 104 32
90 119 23
90 209 18
91 95 90
91 136 86
91 138 41
91 178 93
91 287 11
91 300 88
91 301 65
91 304 53
91 397 92
91 449 61
91 457 51
91 498 36
92 104 4
92 113 79
92 131 90
92 241 40
92 391 22
92 464 93
92 476 85
92 492 36
93 174 9
93 197 23
93 265 36
93 288 22
94 208 32
94 238 100
94 267 92
94 348 4
94 373 30
94 494 73
94 499 85
95 163 32
95 274 31
95 379 39
95 389 35
96 185 27
96 194 81
96 254 99
96 333 42
96 413 7
97 118 51
97 144 93
97 383 21
97 394 7
97 410 83
97 431 55
97 477 89
98 249 96
98 407 19
99 200 79
99 208 55
100 105 79
100 186 80
100 342 11
101 128 84
101 149 19
101 326 90
101 493 81
102 140 64
102 171 88
102 205 98
102 213 70
102 324 21
102 336 85
102 463 18
103 376 72
103 417 87
103 425 15
104 156 98
104 265 74
104 284 59
104 337 74
105 205 91
105 320 99
105 368 79
106 203 74
106 204 50
106 375 87
107 119 27
108 138 60
108 216 12
108 267 73
108 305 38
108 320 90
109 170 70
110 133 98
110 148 3
110 249 43
110 460 47
111 236 23
111 241 81
111 389 93
111 445 99
112 205 98
112 268 18
112 428 17
113 171 25
113 202 63
113 430 14
113 475 22
113 497 13
114 123 14
114 130 98
115 136 17
115 143 32
115 305 74
115 395 78
116 179 88
116 447 24
116 465 87
118 209 40
120 192 93
120 291 84
120 396 97
120 496 1
121 233 64
122 126 41
122 147 63
122 172 44
122 179 91
122 223 53
122 228 23
122 255 42
122 272 38
122 294 32
122 304 12
122 331 81
122 346 73
123 180 28
123 197 48
123 230 10
125 363 57
125 369 13
125 386 27
126 146 7
126 302 76
126 404 76
126 448 68
127 143 15
127 161 78
127 487 66
128 298 93
128 489 84
129 159 26
129 161 37
129 169 56
129 287 8
129 308 72
129 310 41
129 427 89
129 454 97
129 480 91
130 166 2
130 355 100
131 250 98
132 395 79
132 494 41
133 149 98
134 309 27
134 409 70
135 140 85
135 354 61
135 388 53
135 469 65
136 170 25
136 190 75
136 321 94
136 345 7
136 355 19
136 365 78
137 265 77
137 275 61
139 384 3
140 147 42
140 168 69
140 364 100
140 390 84
142 153 22
142 239 60
142 289 76
142 437 69
144 332 27
144 467 90
146 174 34
146 228 58
146 455 84
147 406 22
147 442 94
148 155 86
148 465 38
149 417 79
150 191 76
150 217 95
150 306 33
151 154 25
151 332 65
152 177 94
152 257 21
152 455 39
152 493 19
153 164 96
153 178 45
153 312 79
153 448 9
153 482 49
154 193 58
154 243 87
154 279 99
154 419 93
156 172 11
156 210 47
157 188 20
157 405 67
158 188 49
158 231 59
158 326 61
158 382 47
158 397 96
159 313 3
159 347 88
159 358 19
159 459 14
159 497 14
161 296 74
161 319 63
161 333 83
162 256 9
162 269 27
162 276 4
162 345 21
162 372 38
163 230 61
163 288 44
163 339 95
163 488 11
164 344 53
164 421 45
165 253 99
166 234 84
166 439 91
166 447 61
167 388 79
167 498 25
169 317 5
173 247 52
173 283 43
173 362 74
173 467 94
174 206 70
174 218 88
174 277 50
174 360 37
175 427 96
175 474 60
175 489 14
176 245 35
176 294 88
176 443 43
179 263 88
180 241 74
180 431 48
181 272 25
181 410 14
182 279 11
183 229 92
183 351 84
185 204 68
185 212 63
185 312 36
185 335 74
185 416 23
186 189 63
186 328 90
186 353 63
187 215 29
187 255 58
187 258 50
187 316 53
187 456 70
188 295 81
188 310 80
189 258 22
189 303 60
189 394 15
190 356 11
192 202 71
192 231 44
195 207 21
195 295 80
195 299 56
196 298 9
199 207 39
199 368 22
199 407 92
200 314 12
201 316 33
202 246 94
202 259 74
203 380 81
203 381 77
204 306 14
205 226 66
206 219 49
206 363 17
206 485 20
207 274 50
207 352 40
208 262 70
208 334 60
208 486 3
209 307 20
211 226 38
211 229 77
212 289 36
212 338 88
212 449 22
213 249 17
214 387 49
214 414 82
217 236 54
217 259 12
217 375 68
217 478 59
218 271 81
218 285 27
218 323 62
219 234 20
219 302 77
219 369 35
219 396 72
220 278 72
220 280 76
220 285 42
220 312 87
220 363 37
220 436 32
220 468 1
221 237 44
223 468 52
224 256 35
224 287 28
224 334 46
224 351 69
226 231 88
231 355 15
231 420 31
233 364 93
234 434 14
238 472 75
238 478 41
239 459 49
244 378 94
244 385 77
244 470 87
246 280 46
247 292 42
247 309 49
247 402 59
249 374 88
250 417 40
251 260 47
251 273 57
252 266 29
252 398 43
252 441 25
252 480 31
255 413 52
256 311 60
256 357 93
256 390 27
256 463 83
257 424 17
257 431 61
261 384 42
261 399 3
262 288 46
263 353 72
263 420 55
264 283 100
264 404 39
264 462 96
265 349 48
265 452 56
266 373 89
268 329 69
270 318 55
270 319 48
270 392 67
270 401 23
270 481 14
270 483 43
271 484 28
273 314 83
273 409 73
273 413 31
274 331 24
274 401 67
274 451 2
275 303 96
275 307 100
275 329 22
277 354 74
277 372 92
277 470 19
278 328 16
280 392 14
281 296 65
281 487 85
283 290 46
283 374 48
285 317 1
285 330 25
285 362 40
285 458 77
285 484 35
286 397 64
287 471 41
289 418 25
290 480 46
293 423 28
294 405 27
294 461 86
297 361 72
298 377 1
299 313 99
299 360 93
299 411 41
299 412 63
301 403 53
301 466 60
307 360 33
307 371 43
307 485 85
310 479 30
311 433 8
316 393 82
323 329 26
323 461 81
325 489 6
333 365 11
334 430 13
335 407 29
337 403 1
338 343 97
341 432 37
341 453 68
342 367 7
343 451 55
343 457 44
343 462 66
343 479 51
346 349 71
346 393 17
348 424 73
348 490 6
350 383 16
355 394 90
355 404 26
355 468 45
362 446 37
365 424 50
368 492 54
369 399 30
370 429 95
371 495 33
373 440 43
374 392 64
377 380 34
377 415 98
377 426 50
377 491 12
382 402 20
385 461 78
386 429 82
388 435 68
389 436 92
390 490 52
392 482 87
393 430 65
400 442 98
405 426 60
406 433 19
407 492 60
409 410 32
410 473 35
418 495 49
421 487 51
424 469 58
427 444 77
436 445 45
452 466 9
453 464 17
476 491 30
480 493 81
