500 1491
30 63 31
30 70 75
30 82 50
30 93 95
30 112 24
30 123 98
30 148 14
30 186 82
30 209 3
30 221 39
30 281 24
30 341 89
30 373 79
31 43 14
31 44 81
31 59 71
31 65 1
31 69 97
31 77 57
31 81 58
31 87 63
31 90 73
31 94 52
31 99 85
31 103 95
31 116 65
31 120 3
31 123 5
31 141 25
31 170 13
31 182 84
31 226 88
31 250 19
31 282 98
31 331 7
31 342 66
31 372 62
31 404 84
31 486 19
32 80 97
32 131 41
32 216 96
32 227 41
32 245 43
32 368 9
32 387 87
32 437 98
33 36 49
33 37 23
33 68 53
33 226 50
33 236 57
33 269 64
34 39 15
34 48 21
34 241 70
34 414 48
34 427 75
35 64 94
35 75 66
35 78 67
35 86 26
35 87 84
35 154 75
35 208 19
35 229 81
35 262 43
35 328 11
35 475 40
35 499 38
36 89 31
36 143 84
36 219 45
36 280 11
36 378 95
36 399 72
37 67 74
37 78 94
37 112 83
37 133 13
37 135 35
37 281 65
37 337 99
38 51 16
38 100 27
38 110 90
38 191 9
38 330 84
39 75 58
39 121 70
39 176 73
39 391 75
40 49 31
40 50 48
40 105 16
40 149 72
40 192 72
40 205 55
40 206 18
40 229 35
40 248 85
40 368 36
40 445 64
40 480 63
41 61 97
41 63 7
41 75 38
41 102 27
41 132 30
41 158 86
41 168 20
41 174 28
41 207 40
41 221 73
41 327 90
41 350 36
41 442 26
42 164 54
43 212 8
43 464 17
44 209 2
45 104 7
45 119 18
45 181 85
45 224 81
45 383 38
45 394 59
45 448 1
45 476 9
46 56 83
46 93 82
46 160 24
46 167 45
46 293 58
46 320 90
46 434 70
46 457 32
46 465 42
47 208 13
47 249 61
47 420 22
48 99 36
48 174 20
48 271 95
49 64 90
49 89 7
49 120 43
49 180 46
49 193 94
49 292 25
49 295 1
49 357 26
49 415 33
49 491 41
50 294 89
51 101 37
51 140 64
51 178 50
51 192 68
51 277 60
51 424 96
51 481 38
52 65 11
52 214 7
52 236 84
52 252 92
52 253 27
52 352 83
52 421 48
53 80 63
53 113 95
53 163 71
53 165 74
53 329 83
53 356 84
53 394 47
53 403 19
53 415 10
53 438 2
54 70 19
54 74 41
54 109 39
54 134 25
54 189 13
54 256 90
54 257 47
54 274 22
54 384 39
54 412 73
55 56 42
55 92 80
55 154 77
55 181 43
55 214 62
55 264 96
56 73 32
56 151 76
56 238 78
56 280 52
56 412 5
56 434 42
56 478 83
57 66 62
57 81 83
57 161 64
57 184 6
57 193 16
57 198 63
57 248 2
57 271 89
57 294 99
57 341 50
57 343 13
57 359 39
57 388 59
57 471 83
59 173 36
59 333 54
60 79 45
60 260 18
60 351 12
60 468 64
61 128 67
61 158 85
61 181 62
61 186 38
61 284 72
61 305 5
61 349 32
61 402 28
61 406 2
62 200 43
62 265 43
62 308 93
62 356 28
62 362 93
62 407 73
62 463 66
63 74 63
63 100 3
63 138 52
63 195 40
63 440 23
63 458 81
64 200 72
64 201 81
64 211 98
64 367 80
65 108 47
65 118 90
65 187 75
65 211 69
65 213 80
65 259 35
65 267 59
65 270 92
65 332 70
65 371 23
65 372 95
65 376 34
65 406 17
65 435 9
65 436 32
65 455 9
65 493 22
66 76 99
66 169 51
66 176 67
66 185 51
66 199 25
67 72 85
67 74 78
67 92 52
67 380 7
67 413 51
67 457 62
67 480 10
68 129 74
68 173 19
68 175 57
68 203 82
68 224 76
68 419 79
69 110 99
69 234 45
69 272 47
70 100 72
70 147 91
70 245 71
70 340 84
71 179 25
72 222 87
72 443 96
73 94 95
73 97 24
73 228 87
73 301 12
73 484 12
74 84 28
74 95 35
74 133 54
74 154 23
74 289 47
74 322 33
74 479 36
75 165 1
75 172 35
75 227 93
75 230 53
75 278 93
75 307 35
75 321 65
75 358 91
75 361 68
77 124 16
77 277 47
77 392 65
78 103 42
78 152 60
78 283 4
78 288 89
78 293 37
78 432 46
79 88 15
79 125 26
79 159 17
79 279 1
79 333 13
80 490 81
81 248 36
81 394 60
82 107 93
82 322 82
83 85 30
83 126 48
83 262 13
83 315 15
83 468 70
83 493 53
84 98 10
84 112 72
84 117 33
84 156 32
84 162 76
84 254 77
84 265 39
84 364 36
84 416 43
84 487 13
84 494 67
85 131 46
85 238 37
85 278 5
85 334 91
85 347 81
85 398 28
85 409 90
86 216 17
86 304 16
87 109 53
87 131 94
87 172 3
87 228 44
87 229 28
87 292 57
87 375 44
87 425 62
87 453 78
87 467 20
88 144 44
88 162 39
88 426 56
89 170 4
89 223 64
89 231 21
89 235 44
89 256 81
89 267 47
89 270 61
89 312 5
89 331 54
89 362 16
89 482 48
90 157 47
90 196 85
90 275 19
90 310 34
90 392 52
90 411 12
90 470 72
90 473 32
91 190 49
91 327 16
91 332 95
91 484 50
92 160 8
92 388 26
93 101 16
93 107 6
93 158 11
93 208 97
93 297 25
93 384 42
93 477 61
94 263 7
94 274 41
94 306 56
94 320 94
95 196 63
95 197 55
95 207 33
95 318 46
95 447 52
96 109 79
96 113 80
96 141 75
96 426 81
96 472 90
96 491 3
97 110 78
97 383 77
97 458 1
98 144 21
98 381 6
98 405 39
98 428 70
98 496 27
99 102 77
99 122 58
99 290 44
100 104 65
100 124 72
100 136 97
100 287 1
100 312 74
101 194 89
102 428 17
102 441 60
103 106 66
103 130 14
103 145 79
103 219 7
103 247 59
103 276 70
103 347 1
103 454 61
103 478 2
104 245 52
106 137 94
106 239 1
106 262 46
106 490 28
107 168 48
107 257 53
109 225 60
109 278 67
111 182 29
111 377 64
112 130 37
112 142 57
112 309 34
112 342 61
112 354 53
112 465 97
113 119 36
113 268 34
113 300 53
113 311 35
113 387 94
113 450 13
114 151 74
115 172 83
115 378 24
115 439 6
115 449 26
115 498 49
116 138 28
116 165 59
116 260 6
116 263 29
116 422 56
117 124 41
117 129 68
117 140 61
117 142 2
117 194 80
117 196 86
117 266 1
117 309 24
117 327 51
117 331 55
117 402 97
117 411 97
118 129 75
118 271 36
118 414 85
118 424 25
119 479 40
121 135 47
121 295 27
121 359 46
121 450 6
122 143 17
122 178 37
122 344 70
122 382 56
123 447 70
124 444 25
125 152 9
125 425 83
125 464 50
126 334 19
127 147 88
127 153 83
127 161 41
127 267 14
127 315 55
128 408 51
128 426 79
130 188 63
130 217 68
130 403 75
131 146 67
131 211 76
132 413 63
133 260 51
133 307 84
133 371 3
133 390 50
135 140 77
135 182 65
135 194 68
135 255 67
135 448 75
136 456 53
137 149 2
137 216 42
137 299 37
137 314 38
137 346 57
138 281 34
138 295 81
138 307 30
138 339 9
140 184 93
141 148 33
141 156 47
141 215 55
141 287 82
141 351 71
141 361 11
141 474 82
142 160 19
142 246 1
142 266 48
142 294 35
142 338 45
142 393 90
142 419 27
142 480 31
143 395 14
143 495 73
144 146 28
144 380 63
145 289 54
145 360 89
147 240 58
147 296 57
147 381 25
147 457 10
148 166 83
148 244 20
148 321 77
148 407 78
149 220 25
149 258 54
149 349 21
149 367 27
149 385 35
149 396 8
150 303 36
150 350 23
150 432 76
151 349 20
151 400 97
151 437 78
152 237 78
152 475 23
152 479 26
153 155 1
153 166 80
153 167 22
153 226 98
153 265 59
153 290 76
153 411 5
153 449 51
154 187 57
154 417 12
154 432 40
155 483 29
156 234 86
156 343 58
156 355 83
156 358 47
156 439 36
156 471 48
157 367 63
160 223 90
160 254 59
160 427 3
160 489 73
161 175 10
163 168 5
163 451 89
164 288 98
164 326 4
164 343 43
164 363 4
165 177 4
165 195 29
165 224 97
165 255 57
165 259 65
165 286 50
165 409 95
165 422 69
165 481 80
167 195 49
167 234 32
167 352 10
167 357 90
167 418 2
168 204 3
168 297 46
168 312 71
170 311 2
171 201 59
171 264 10
172 466 62
174 184 77
174 298 11
174 330 84
174 499 82
175 191 4
175 192 51
176 233 55
176 447 59
179 269 2
179 384 14
180 204 21
180 220 42
180 244 37
180 258 40
180 288 10
180 482 76
181 183 72
181 190 52
181 231 7
181 254 66
181 279 66
181 301 39
181 435 48
181 446 28
181 496 77
182 389 74
183 405 29
183 458 31
183 483 22
184 243 17
184 393 35
184 492 80
186 268 52
186 401 33
187 217 37
187 218 92
187 282 38
187 429 54
187 445 25
188 287 71
188 435 83
189 199 77
189 250 33
189 298 30
189 344 93
189 404 73
190 485 27
191 374 91
191 425 83
195 284 13
196 396 85
197 273 41
198 407 92
198 422 49
198 441 71
199 316 95
199 376 100
200 210 42
200 242 95
201 472 27
202 340 97
203 328 12
203 452 93
204 221 9
204 251 74
204 275 81
206 222 22
208 240 13
208 386 97
208 441 10
209 379 58
209 442 78
209 460 94
209 486 27
211 251 45
211 325 46
215 285 27
216 218 79
216 299 65
217 242 45
218 247 67
218 339 13
219 284 19
219 303 30
219 320 72
219 347 97
222 243 68
223 429 1
223 431 1
224 230 19
224 235 15
225 237 79
225 304 49
226 233 16
226 296 93
226 489 42
227 285 27
228 365 48
228 482 23
228 484 32
228 495 81
229 230 13
229 239 84
229 266 27
229 345 65
229 348 55
229 416 8
229 499 64
231 243 89
231 308 21
231 369 74
231 377 41
233 272 48
233 493 20
234 319 23
235 446 94
236 326 66
236 375 79
237 283 99
237 433 48
238 333 67
241 286 9
241 348 53
241 401 26
241 410 19
241 453 25
242 291 7
242 372 16
245 256 13
245 261 42
246 403 6
247 431 93
249 297 49
250 337 89
251 310 11
253 374 44
253 470 65
255 313 2
255 357 54
255 455 54
256 335 81
257 272 29
257 414 23
260 473 28
261 282 20
261 283 5
261 378 10
261 474 21
262 338 13
264 469 34
265 293 3
265 324 48
265 419 99
265 424 36
268 337 9
268 365 32
271 280 100
271 397 15
271 418 5
273 396 30
273 468 16
274 303 37
274 390 28
275 364 4
277 438 61
278 300 33
282 319 18
287 323 49
287 498 92
289 459 80
289 483 29
291 314 41
291 388 30
291 466 81
293 475 49
294 445 75
295 309 46
296 440 89
297 442 65
298 316 87
299 371 24
303 315 35
303 462 40
304 359 61
305 336 62
306 350 65
306 440 96
307 476 21
309 316 20
312 313 100
314 454 57
315 321 45
321 389 4
321 495 80
322 405 3
323 341 33
325 434 90
326 391 63
327 398 79
327 446 91
327 463 67
328 379 47
331 392 56
331 444 24
332 455 52
335 360 19
337 351 60
340 345 34
340 395 97
341 400 72
341 451 62
342 387 45
342 402 44
350 370 91
351 369 22
355 427 100
356 399 22
359 461 71
362 389 6
362 412 59
364 462 96
372 467 8
376 433 82
378 444 15
379 398 53
380 381 40
384 423 70
387 452 31
387 490 25
387 494 53
388 395 61
389 408 65
392 393 30
395 399 27
395 406 27
397 485 6
402 473 52
403 418 61
403 429 67
403 436 57
404 485 16
405 430 50
408 423 4
410 430 100
411 421 100
411 488 45
413 488 29
415 436 67
415 452 2
417 478 65
424 430 22
427 469 15
431 443 92
431 460 73
431 470 10
433 477 44
436 461 45
449 459 88
452 469 21
461 494 82
482 498 95
